
---------- Begin Simulation Statistics ----------
system.cpu.icache.ReadReq.missRate::cpu.inst     0.008442                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.008442                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 59715.620661                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 59715.620661                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst        11810                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total        11810                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst      2181516                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total      2181516                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst 129091241871                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total 129091241871                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.008397                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.008397                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 59175.014930                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 59175.014930                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED 1162533633669                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse          1014.755796                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs            259785139                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs            2181516                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             119.084682                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               84249                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst  1014.755796                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.990972                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.990972                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024         1019                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          127                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1           90                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2            1                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          801                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.995117                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          521775414                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         521775414                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 1162533633669                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                   9331639                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                  826258924                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                 81945974                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts             4563101626                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts               246683                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                536664478                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts               242318622                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts               1825079                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                   6757269                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                 72880063                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents          43431                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect        5262841                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect      5892677                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts             11155518                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit               4373105754                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount              4367172321                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                3190283749                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                5207735843                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        1.250947                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.612605                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           5328                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                    51587346                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                64475967                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses               114824                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation               43431                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores               22181649                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads               320907                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                  30430                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples          472188511                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean             13.156082                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            50.768478                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9              445113757     94.27%     94.27% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19              1712475      0.36%     94.63% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29               163145      0.03%     94.66% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39               143127      0.03%     94.69% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49               345207      0.07%     94.77% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59               213757      0.05%     94.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69               107681      0.02%     94.83% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79               111124      0.02%     94.86% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89               163177      0.03%     94.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99               281325      0.06%     94.95% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109             485985      0.10%     95.06% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119             540975      0.11%     95.17% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129            1087453      0.23%     95.40% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139            6276015      1.33%     96.73% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149            1833289      0.39%     97.12% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159             314954      0.07%     97.18% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169             139673      0.03%     97.21% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179             405377      0.09%     97.30% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189            2066426      0.44%     97.74% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199             355781      0.08%     97.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209             345961      0.07%     97.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219            3347999      0.71%     98.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229            1980824      0.42%     99.01% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239             685549      0.15%     99.16% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249             278906      0.06%     99.22% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259             878203      0.19%     99.40% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269             491408      0.10%     99.51% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279             301900      0.06%     99.57% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289             147181      0.03%     99.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299             446854      0.09%     99.70% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows          1423023      0.30%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value             1725                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total            472188511                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses               516585665                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses               232465002                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                   3959262                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                    372877                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1162533633669                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses               259931373                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                    135246                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED 1162533633669                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON 1162533633669                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                9331639                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                349419827                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles              1746481631                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          13122                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                 676189824                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles             413531756                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts             4653789290                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents              21346431                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents              130207674                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents               81636796                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents              211917726                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents             967                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands          7896916856                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                 15735264358                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               5591772132                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                 163918264                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps            6722176375                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps               1174740472                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     416                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 399                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 355930551                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                       7357727995                       # The number of ROB reads (Count)
system.cpu.rob.writes                      9200043731                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts               2127725231                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                 4003974619                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                  2222                       # Number of system calls (Count)
system.mem_ctrl.avgPriority_writebacks::samples   6087840.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples   2181506.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples  13447851.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000017492                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.005632280432                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds        367476                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds        367476                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState             35190876                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState             5723011                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                     15769686                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                     6145153                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                   15769686                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                   6145153                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                  140329                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                  57313                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        1.26                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                      249.26                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6               15769686                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6               6145153                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                 12108443                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                  3233004                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                   260769                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                    25728                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                     1366                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                       44                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                        3                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                        0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                        0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                        0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::32                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::33                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::34                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::35                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::36                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::37                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::38                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::39                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::40                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::41                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::42                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::43                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::44                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::45                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::46                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::47                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::48                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::49                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::50                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::51                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::52                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::53                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::54                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::55                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::56                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::57                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::58                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::59                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::60                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::61                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::62                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::63                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::64                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::65                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::66                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::67                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::68                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::69                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::70                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::71                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::72                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::73                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::74                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::75                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::76                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::77                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::78                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::79                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::80                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::81                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::82                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::83                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::84                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::85                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::86                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::87                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::88                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::89                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::90                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::91                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::92                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::93                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::94                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::95                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::96                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::97                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::98                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::99                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::100                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::101                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::102                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::103                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::104                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::105                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::106                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::107                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::108                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::109                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::110                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::111                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::112                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::113                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::114                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::115                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::116                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::117                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::118                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::119                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::120                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::121                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::122                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::123                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::124                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::125                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::126                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::127                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::128                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::129                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::130                      0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::131                      0                       # What read queue length does an incoming req see (Count)
